subscriber_id,actual_churn_90d,predicted_churn_probability,rank,feature,feature_value,shap_value,direction
JIO10009684,0,0.3512847423553467,15,recharge_count_6m,1.0,0.08417146652936935,increases churn risk
JIO10023407,0,0.00776737229898572,1,avg_recharge_gap_days,400.0,1.0316705703735352,increases churn risk
JIO10023407,0,0.00776737229898572,2,mnp_enquiry_flag,0.0,-1.0077677965164185,reduces churn risk
JIO10023407,0,0.00776737229898572,3,outgoing_to_competitor_pct,5.6,-0.799434244632721,reduces churn risk
JIO10023407,0,0.00776737229898572,4,avg_sinr_db,20.3,-0.4793437421321869,reduces churn risk
JIO10023407,0,0.00776737229898572,5,tenure_months,11.0,0.40194055438041687,increases churn risk
JIO10023407,0,0.00776737229898572,6,days_since_last_recharge,49.0,-0.35362789034843445,reduces churn risk
JIO10023407,0,0.00776737229898572,7,unresolved_complaints,0.0,-0.2896837890148163,reduces churn risk
JIO10023407,0,0.00776737229898572,8,app_logins_30d,1.0,0.2529820501804352,increases churn risk
JIO10023407,0,0.00776737229898572,9,payment_failures_6m,0.0,-0.21733011305332184,reduces churn risk
JIO10023407,0,0.00776737229898572,10,family_plan_flag,1.0,-0.16230401396751404,reduces churn risk
JIO10023407,0,0.00776737229898572,11,drop_call_rate_pct,0.64,-0.13224220275878906,reduces churn risk
JIO10023407,0,0.00776737229898572,12,avg_resolution_days,0.0,-0.12384403496980667,reduces churn risk
JIO10023407,0,0.00776737229898572,13,complaints_6m,0.0,-0.09895789623260498,reduces churn risk
JIO10023407,0,0.00776737229898572,14,data_gb_last_month,60.21,0.09440256655216217,increases churn risk
JIO10023407,0,0.00776737229898572,15,arpu_last_month_inr,156.58,-0.08984577655792236,reduces churn risk
JIO10049136,0,0.003483818145468831,1,outgoing_to_competitor_pct,8.9,-0.8973931670188904,reduces churn risk
JIO10049136,0,0.003483818145468831,2,mnp_enquiry_flag,0.0,-0.8563656210899353,reduces churn risk
JIO10049136,0,0.003483818145468831,3,site_congestion_score,12.3,-0.44377362728118896,reduces churn risk
JIO10049136,0,0.003483818145468831,4,avg_recharge_gap_days,32.6,-0.3322838246822357,reduces churn risk
JIO10049136,0,0.003483818145468831,5,unresolved_complaints,0.0,-0.3142848312854767,reduces churn risk
JIO10049136,0,0.003483818145468831,6,avg_sinr_db,10.2,0.16818039119243622,increases churn risk
JIO10049136,0,0.003483818145468831,7,days_since_last_recharge,88.0,0.16725154221057892,increases churn risk
JIO10049136,0,0.003483818145468831,8,app_logins_30d,5.0,-0.15342552959918976,reduces churn risk
JIO10049136,0,0.003483818145468831,9,complaints_6m,1.0,-0.1283813863992691,reduces churn risk
JIO10049136,0,0.003483818145468831,10,avg_resolution_days,6.5,0.11807558685541153,increases churn risk
JIO10049136,0,0.003483818145468831,11,payment_failures_6m,1.0,0.11470098048448563,increases churn risk
JIO10049136,0,0.003483818145468831,12,autopay_enabled,0.0,0.0889463797211647,increases churn risk
JIO10049136,0,0.003483818145468831,13,recharge_count_6m,7.0,-0.07562349736690521,reduces churn risk
JIO10049136,0,0.003483818145468831,14,arpu_last_month_inr,160.63,-0.07557890564203262,reduces churn risk
JIO10049136,0,0.003483818145468831,15,drop_call_rate_pct,0.72,-0.07400364428758621,reduces churn risk
JIO10041008,0,0.00014867748541291803,1,days_since_last_recharge,5.0,-1.045510172843933,reduces churn risk
JIO10041008,0,0.00014867748541291803,2,mnp_enquiry_flag,0.0,-0.8116672039031982,reduces churn risk
JIO10041008,0,0.00014867748541291803,3,outgoing_to_competitor_pct,6.1,-0.6762043833732605,reduces churn risk
JIO10041008,0,0.00014867748541291803,4,arpu_last_month_inr,321.54,-0.5066530704498291,reduces churn risk
JIO10041008,0,0.00014867748541291803,5,tenure_months,48.0,-0.3778352737426758,reduces churn risk
JIO10041008,0,0.00014867748541291803,6,avg_sinr_db,20.7,-0.37286829948425293,reduces churn risk
JIO10041008,0,0.00014867748541291803,7,avg_recharge_gap_days,32.4,-0.33867254853248596,reduces churn risk
JIO10041008,0,0.00014867748541291803,8,unresolved_complaints,0.0,-0.28372466564178467,reduces churn risk
JIO10041008,0,0.00014867748541291803,9,app_logins_30d,7.0,-0.2570527195930481,reduces churn risk
JIO10041008,0,0.00014867748541291803,10,arpu_3m_avg_inr,331.79,-0.21110010147094727,reduces churn risk
JIO10041008,0,0.00014867748541291803,11,payment_failures_6m,0.0,-0.2097468227148056,reduces churn risk
JIO10041008,0,0.00014867748541291803,12,drop_call_rate_pct,0.52,-0.15203574299812317,reduces churn risk
JIO10041008,0,0.00014867748541291803,13,site_congestion_score,28.0,-0.14789772033691406,reduces churn risk
JIO10041008,0,0.00014867748541291803,14,avg_resolution_days,0.0,-0.14631083607673645,reduces churn risk
JIO10041008,0,0.00014867748541291803,15,arpu_6m_avg_inr,353.44,-0.13652130961418152,reduces churn risk
JIO10044290,0,0.02265494130551815,1,mnp_enquiry_flag,0.0,-0.8244314789772034,reduces churn risk
JIO10044290,0,0.02265494130551815,2,tenure_months,119.0,-0.7780756950378418,reduces churn risk
JIO10044290,0,0.02265494130551815,3,unresolved_complaints,1.0,0.7738447189331055,increases churn risk
JIO10044290,0,0.02265494130551815,4,outgoing_to_competitor_pct,6.1,-0.7219252586364746,reduces churn risk
JIO10044290,0,0.02265494130551815,5,site_congestion_score,61.4,0.7180445194244385,increases churn risk
JIO10044290,0,0.02265494130551815,6,days_since_last_recharge,31.0,-0.540987491607666,reduces churn risk
JIO10044290,0,0.02265494130551815,7,arpu_3m_avg_inr,86.59,0.37715137004852295,increases churn risk
JIO10044290,0,0.02265494130551815,8,arpu_last_month_inr,106.78,0.3200215995311737,increases churn risk
JIO10044290,0,0.02265494130551815,9,complaints_6m,2.0,0.29007086157798767,increases churn risk
JIO10044290,0,0.02265494130551815,10,app_logins_30d,1.0,0.24897553026676178,increases churn risk
JIO10044290,0,0.02265494130551815,11,avg_sinr_db,16.4,-0.24543149769306183,reduces churn risk
JIO10044290,0,0.02265494130551815,12,avg_recharge_gap_days,33.5,-0.23079462349414825,reduces churn risk
JIO10044290,0,0.02265494130551815,13,drop_call_rate_pct,0.13,-0.21225953102111816,reduces churn risk
JIO10044290,0,0.02265494130551815,14,payment_failures_6m,0.0,-0.18333521485328674,reduces churn risk
JIO10044290,0,0.02265494130551815,15,family_plan_flag,1.0,-0.16361494362354279,reduces churn risk
JIO10030041,0,0.0006801708368584514,1,mnp_enquiry_flag,0.0,-0.8763319253921509,reduces churn risk
JIO10030041,0,0.0006801708368584514,2,days_since_last_recharge,10.0,-0.8654236793518066,reduces churn risk
JIO10030041,0,0.0006801708368584514,3,tenure_months,57.0,-0.5678220391273499,reduces churn risk
JIO10030041,0,0.0006801708368584514,4,arpu_last_month_inr,383.09,-0.49566787481307983,reduces churn risk
JIO10030041,0,0.0006801708368584514,5,avg_sinr_db,4.6,0.41629576683044434,increases churn risk
JIO10030041,0,0.0006801708368584514,6,avg_recharge_gap_days,76.5,-0.3212940990924835,reduces churn risk
JIO10030041,0,0.0006801708368584514,7,unresolved_complaints,0.0,-0.2919924557209015,reduces churn risk
JIO10030041,0,0.0006801708368584514,8,arpu_3m_avg_inr,417.59,-0.2582924962043762,reduces churn risk
JIO10030041,0,0.0006801708368584514,9,payment_failures_6m,0.0,-0.20041288435459137,reduces churn risk
JIO10030041,0,0.0006801708368584514,10,avg_resolution_days,0.0,-0.18416236340999603,reduces churn risk
JIO10030041,0,0.0006801708368584514,11,drop_call_rate_pct,0.35,-0.17614099383354187,reduces churn risk
JIO10030041,0,0.0006801708368584514,12,arpu_6m_avg_inr,466.4,-0.12991054356098175,reduces churn risk
JIO10030041,0,0.0006801708368584514,13,complaints_6m,0.0,-0.12339790165424347,reduces churn risk
JIO10030041,0,0.0006801708368584514,14,outgoing_to_competitor_pct,29.4,-0.11786066740751266,reduces churn risk
JIO10030041,0,0.0006801708368584514,15,num_services,2.0,-0.0988493412733078,reduces churn risk
JIO10048596,0,0.0009472972014918923,1,mnp_enquiry_flag,0.0,-0.8611411452293396,reduces churn risk
JIO10048596,0,0.0009472972014918923,2,site_congestion_score,19.5,-0.45803242921829224,reduces churn risk
JIO10048596,0,0.0009472972014918923,3,arpu_last_month_inr,326.49,-0.44754570722579956,reduces churn risk
JIO10048596,0,0.0009472972014918923,4,days_since_last_recharge,43.0,-0.4355138838291168,reduces churn risk
JIO10048596,0,0.0009472972014918923,5,outgoing_to_competitor_pct,22.5,-0.3431815803050995,reduces churn risk
JIO10048596,0,0.0009472972014918923,6,unresolved_complaints,0.0,-0.3176213800907135,reduces churn risk
JIO10048596,0,0.0009472972014918923,7,avg_recharge_gap_days,33.7,-0.29364892840385437,reduces churn risk
JIO10048596,0,0.0009472972014918923,8,arpu_3m_avg_inr,317.76,-0.23396922647953033,reduces churn risk
JIO10048596,0,0.0009472972014918923,9,avg_sinr_db,9.8,0.22487281262874603,increases churn risk
JIO10048596,0,0.0009472972014918923,10,tenure_months,16.0,0.17019830644130707,increases churn risk
JIO10048596,0,0.0009472972014918923,11,payment_failures_6m,0.0,-0.16097405552864075,reduces churn risk
JIO10048596,0,0.0009472972014918923,12,drop_call_rate_pct,0.36,-0.1607556939125061,reduces churn risk
JIO10048596,0,0.0009472972014918923,13,complaints_6m,0.0,-0.15158630907535553,reduces churn risk
JIO10048596,0,0.0009472972014918923,14,app_logins_30d,6.0,-0.1409408003091812,reduces churn risk
JIO10048596,0,0.0009472972014918923,15,arpu_6m_avg_inr,272.98,-0.1402079313993454,reduces churn risk
JIO10047145,0,0.0007817202131263912,1,mnp_enquiry_flag,0.0,-0.8295787572860718,reduces churn risk
JIO10047145,0,0.0007817202131263912,2,tenure_months,76.0,-0.8270197510719299,reduces churn risk
JIO10047145,0,0.0007817202131263912,3,outgoing_to_competitor_pct,12.7,-0.5679895877838135,reduces churn risk
JIO10047145,0,0.0007817202131263912,4,arpu_last_month_inr,298.66,-0.44981077313423157,reduces churn risk
JIO10047145,0,0.0007817202131263912,5,unresolved_complaints,0.0,-0.31272029876708984,reduces churn risk
JIO10047145,0,0.0007817202131263912,6,avg_recharge_gap_days,70.4,-0.2792072296142578,reduces churn risk
JIO10047145,0,0.0007817202131263912,7,arpu_3m_avg_inr,314.04,-0.27223050594329834,reduces churn risk
JIO10047145,0,0.0007817202131263912,8,app_logins_30d,6.0,-0.1910892128944397,reduces churn risk
JIO10047145,0,0.0007817202131263912,9,payment_failures_6m,0.0,-0.1853858232498169,reduces churn risk
JIO10047145,0,0.0007817202131263912,10,arpu_6m_avg_inr,312.51,-0.15988288819789886,reduces churn risk
JIO10047145,0,0.0007817202131263912,11,drop_call_rate_pct,0.42,-0.14426857233047485,reduces churn risk
JIO10047145,0,0.0007817202131263912,12,avg_sinr_db,10.4,0.12530335783958435,increases churn risk
JIO10047145,0,0.0007817202131263912,13,complaints_6m,1.0,-0.11407007277011871,reduces churn risk
JIO10047145,0,0.0007817202131263912,14,avg_resolution_days,3.7,0.11013147979974747,increases churn risk
JIO10047145,0,0.0007817202131263912,15,autopay_enabled,0.0,0.0854930654168129,increases churn risk
JIO10026239,0,0.05728570371866226,1,mnp_enquiry_flag,0.0,-0.8831204771995544,reduces churn risk
JIO10026239,0,0.05728570371866226,2,avg_recharge_gap_days,280.5,0.8394162654876709,increases churn risk
JIO10026239,0,0.05728570371866226,3,avg_sinr_db,20.6,-0.4853116571903229,reduces churn risk
JIO10026239,0,0.05728570371866226,4,app_logins_30d,0.0,0.3167043924331665,increases churn risk
JIO10026239,0,0.05728570371866226,5,unresolved_complaints,0.0,-0.2593265473842621,reduces churn risk
JIO10026239,0,0.05728570371866226,6,arpu_last_month_inr,129.28,0.2339320182800293,increases churn risk
JIO10026239,0,0.05728570371866226,7,days_since_last_recharge,89.0,0.19559165835380554,increases churn risk
JIO10026239,0,0.05728570371866226,8,drop_call_rate_pct,0.39,-0.15356244146823883,reduces churn risk
JIO10026239,0,0.05728570371866226,9,payment_failures_6m,1.0,0.13738341629505157,increases churn risk
JIO10026239,0,0.05728570371866226,10,avg_resolution_days,0.0,-0.13533663749694824,reduces churn risk
JIO10026239,0,0.05728570371866226,11,complaints_6m,0.0,-0.12313927710056305,reduces churn risk
JIO10026239,0,0.05728570371866226,12,outgoing_to_competitor_pct,34.2,0.11996307969093323,increases churn risk
JIO10026239,0,0.05728570371866226,13,site_congestion_score,30.2,-0.10738659650087357,reduces churn risk
JIO10026239,0,0.05728570371866226,14,data_gb_last_month,89.53,0.09601817280054092,increases churn risk
JIO10026239,0,0.05728570371866226,15,arpu_6m_avg_inr,94.27,0.0875924825668335,increases churn risk
JIO10015741,0,0.001256210496649146,1,days_since_last_recharge,7.0,-1.1450629234313965,reduces churn risk
JIO10015741,0,0.001256210496649146,2,unresolved_complaints,1.0,0.7907355427742004,increases churn risk
JIO10015741,0,0.001256210496649146,3,mnp_enquiry_flag,0.0,-0.786900520324707,reduces churn risk
JIO10015741,0,0.001256210496649146,4,arpu_last_month_inr,387.58,-0.4728800058364868,reduces churn risk
JIO10015741,0,0.001256210496649146,5,complaints_6m,2.0,0.40713876485824585,increases churn risk
JIO10015741,0,0.001256210496649146,6,avg_sinr_db,21.3,-0.3689623773097992,reduces churn risk
JIO10015741,0,0.001256210496649146,7,app_logins_30d,16.0,-0.34055304527282715,reduces churn risk
JIO10015741,0,0.001256210496649146,8,autopay_enabled,1.0,-0.3228577971458435,reduces churn risk
JIO10015741,0,0.001256210496649146,9,avg_recharge_gap_days,28.1,-0.30761900544166565,reduces churn risk
JIO10015741,0,0.001256210496649146,10,outgoing_to_competitor_pct,18.5,-0.3025382161140442,reduces churn risk
JIO10015741,0,0.001256210496649146,11,arpu_3m_avg_inr,403.4,-0.25572067499160767,reduces churn risk
JIO10015741,0,0.001256210496649146,12,home_product_None,0.0,-0.19917327165603638,reduces churn risk
JIO10015741,0,0.001256210496649146,13,payment_failures_6m,0.0,-0.18240724503993988,reduces churn risk
JIO10015741,0,0.001256210496649146,14,arpu_6m_avg_inr,467.67,-0.12181875854730606,reduces churn risk
JIO10015741,0,0.001256210496649146,15,recharge_count_6m,6.0,-0.10534951835870743,reduces churn risk
JIO10032474,0,0.0006302708061411977,1,mnp_enquiry_flag,0.0,-0.86839359998703,reduces churn risk
JIO10032474,0,0.0006302708061411977,2,days_since_last_recharge,31.0,-0.568936824798584,reduces churn risk
JIO10032474,0,0.0006302708061411977,3,outgoing_to_competitor_pct,17.2,-0.5488332509994507,reduces churn risk
JIO10032474,0,0.0006302708061411977,4,autopay_enabled,1.0,-0.44751790165901184,reduces churn risk
JIO10032474,0,0.0006302708061411977,5,unresolved_complaints,0.0,-0.323594331741333,reduces churn risk
JIO10032474,0,0.0006302708061411977,6,avg_recharge_gap_days,35.6,-0.32049304246902466,reduces churn risk
JIO10032474,0,0.0006302708061411977,7,app_logins_30d,7.0,-0.3040018379688263,reduces churn risk
JIO10032474,0,0.0006302708061411977,8,payment_failures_6m,0.0,-0.2173260897397995,reduces churn risk
JIO10032474,0,0.0006302708061411977,9,drop_call_rate_pct,0.33,-0.2002934068441391,reduces churn risk
JIO10032474,0,0.0006302708061411977,10,tenure_months,31.0,-0.1832687258720398,reduces churn risk
JIO10032474,0,0.0006302708061411977,11,complaints_6m,0.0,-0.16117016971111298,reduces churn risk
JIO10032474,0,0.0006302708061411977,12,avg_resolution_days,0.0,-0.1516202986240387,reduces churn risk
JIO10032474,0,0.0006302708061411977,13,arpu_last_month_inr,133.44,0.13451631367206573,increases churn risk
JIO10032474,0,0.0006302708061411977,14,site_congestion_score,29.4,-0.11264430731534958,reduces churn risk
JIO10032474,0,0.0006302708061411977,15,num_services,1.0,0.06645327806472778,increases churn risk
JIO10039166,0,0.00021826640295330435,1,mnp_enquiry_flag,0.0,-0.8625506162643433,reduces churn risk
JIO10039166,0,0.00021826640295330435,2,outgoing_to_competitor_pct,5.4,-0.800264298915863,reduces churn risk
JIO10039166,0,0.00021826640295330435,3,days_since_last_recharge,15.0,-0.6741207838058472,reduces churn risk
JIO10039166,0,0.00021826640295330435,4,arpu_last_month_inr,371.76,-0.48885616660118103,reduces churn risk
JIO10039166,0,0.00021826640295330435,5,site_congestion_score,18.2,-0.38644692301750183,reduces churn risk
JIO10039166,0,0.00021826640295330435,6,tenure_months,46.0,-0.3687244653701782,reduces churn risk
JIO10039166,0,0.00021826640295330435,7,app_logins_30d,9.0,-0.31136244535446167,reduces churn risk
JIO10039166,0,0.00021826640295330435,8,unresolved_complaints,0.0,-0.2924158573150635,reduces churn risk
JIO10039166,0,0.00021826640295330435,9,arpu_3m_avg_inr,353.45,-0.26169875264167786,reduces churn risk
JIO10039166,0,0.00021826640295330435,10,drop_call_rate_pct,0.15,-0.2333073914051056,reduces churn risk
JIO10039166,0,0.00021826640295330435,11,avg_recharge_gap_days,80.5,-0.21098637580871582,reduces churn risk
JIO10039166,0,0.00021826640295330435,12,payment_failures_6m,0.0,-0.18161456286907196,reduces churn risk
JIO10039166,0,0.00021826640295330435,13,arpu_6m_avg_inr,353.7,-0.17645803093910217,reduces churn risk
JIO10039166,0,0.00021826640295330435,14,complaints_6m,1.0,-0.12223394960165024,reduces churn risk
JIO10039166,0,0.00021826640295330435,15,autopay_enabled,0.0,0.07374779880046844,increases churn risk
JIO10038110,0,0.07322166860103607,1,days_since_last_recharge,210.0,2.033789873123169,increases churn risk
JIO10038110,0,0.07322166860103607,2,avg_recharge_gap_days,400.0,0.9761462211608887,increases churn risk
JIO10038110,0,0.07322166860103607,3,drop_call_rate_pct,2.72,0.9142400026321411,increases churn risk
JIO10038110,0,0.07322166860103607,4,mnp_enquiry_flag,0.0,-0.9098789691925049,reduces churn risk
JIO10038110,0,0.07322166860103607,5,site_congestion_score,8.2,-0.6092036366462708,reduces churn risk
JIO10038110,0,0.07322166860103607,6,outgoing_to_competitor_pct,18.2,-0.46421024203300476,reduces churn risk
JIO10038110,0,0.07322166860103607,7,tenure_months,46.0,-0.4008031487464905,reduces churn risk
JIO10038110,0,0.07322166860103607,8,unresolved_complaints,0.0,-0.22614997625350952,reduces churn risk
JIO10038110,0,0.07322166860103607,9,payment_failures_6m,0.0,-0.19652915000915527,reduces churn risk
JIO10038110,0,0.07322166860103607,10,avg_sinr_db,15.4,-0.1893521249294281,reduces churn risk
JIO10038110,0,0.07322166860103607,11,avg_resolution_days,0.0,-0.17860598862171173,reduces churn risk
JIO10038110,0,0.07322166860103607,12,arpu_last_month_inr,236.69,-0.175861656665802,reduces churn risk
JIO10038110,0,0.07322166860103607,13,voice_minutes_last_month,574.0,-0.12106093764305115,reduces churn risk
JIO10038110,0,0.07322166860103607,14,complaints_6m,0.0,-0.10930044949054718,reduces churn risk
JIO10038110,0,0.07322166860103607,15,app_logins_30d,3.0,0.07397507131099701,increases churn risk
JIO10055073,1,0.5873055458068848,1,mnp_enquiry_flag,1.0,3.552596092224121,increases churn risk
JIO10055073,1,0.5873055458068848,2,days_since_last_recharge,19.0,-0.8161053657531738,reduces churn risk
JIO10055073,1,0.5873055458068848,3,tenure_months,7.0,0.7199154496192932,increases churn risk
JIO10055073,1,0.5873055458068848,4,arpu_last_month_inr,86.87,0.5875124335289001,increases churn risk
JIO10055073,1,0.5873055458068848,5,autopay_enabled,1.0,-0.5022266507148743,reduces churn risk
JIO10055073,1,0.5873055458068848,6,avg_recharge_gap_days,23.6,-0.4618562161922455,reduces churn risk
JIO10055073,1,0.5873055458068848,7,unresolved_complaints,0.0,-0.34705543518066406,reduces churn risk
JIO10055073,1,0.5873055458068848,8,complaints_6m,2.0,0.3001483380794525,increases churn risk
JIO10055073,1,0.5873055458068848,9,arpu_3m_avg_inr,78.0,0.2385076880455017,increases churn risk
JIO10055073,1,0.5873055458068848,10,payment_failures_6m,0.0,-0.22451817989349365,reduces churn risk
JIO10055073,1,0.5873055458068848,11,outgoing_to_competitor_pct,35.2,0.15645547211170197,increases churn risk
JIO10055073,1,0.5873055458068848,12,site_congestion_score,45.9,0.1308419406414032,increases churn risk
JIO10055073,1,0.5873055458068848,13,recharge_count_6m,5.0,-0.12429723143577576,reduces churn risk
JIO10055073,1,0.5873055458068848,14,is_5g_active,1.0,-0.09933611750602722,reduces churn risk
JIO10055073,1,0.5873055458068848,15,avg_resolution_days,2.9,0.09111804515123367,increases churn risk
JIO10051175,0,0.0037984789814800024,1,days_since_last_recharge,6.0,-1.1337839365005493,reduces churn risk
JIO10051175,0,0.0037984789814800024,2,mnp_enquiry_flag,0.0,-0.890218198299408,reduces churn risk
JIO10051175,0,0.0037984789814800024,3,payment_failures_6m,3.0,0.6551393270492554,increases churn risk
JIO10051175,0,0.0037984789814800024,4,tenure_months,68.0,-0.565961480140686,reduces churn risk
JIO10051175,0,0.0037984789814800024,5,site_congestion_score,17.3,-0.3850153684616089,reduces churn risk
JIO10051175,0,0.0037984789814800024,6,complaints_6m,2.0,0.3670610189437866,increases churn risk
JIO10051175,0,0.0037984789814800024,7,avg_recharge_gap_days,21.6,-0.3271137773990631,reduces churn risk
JIO10051175,0,0.0037984789814800024,8,unresolved_complaints,0.0,-0.25370633602142334,reduces churn risk
JIO10051175,0,0.0037984789814800024,9,avg_resolution_days,5.8,0.1538494974374771,increases churn risk
JIO10051175,0,0.0037984789814800024,10,drop_call_rate_pct,0.71,-0.07772083580493927,reduces churn risk
JIO10051175,0,0.0037984789814800024,11,outgoing_to_competitor_pct,25.6,-0.0731423869729042,reduces churn risk
JIO10051175,0,0.0037984789814800024,12,autopay_enabled,0.0,0.07260993868112564,increases churn risk
JIO10051175,0,0.0037984789814800024,13,data_gb_3m_avg,28.02,-0.06611672788858414,reduces churn risk
JIO10051175,0,0.0037984789814800024,14,avg_sinr_db,15.0,-0.05091150104999542,reduces churn risk
JIO10051175,0,0.0037984789814800024,15,app_logins_30d,3.0,0.05056662857532501,increases churn risk
JIO10025492,0,0.002298763720318675,1,days_since_last_recharge,2.0,-1.2079187631607056,reduces churn risk
JIO10025492,0,0.002298763720318675,2,mnp_enquiry_flag,0.0,-0.863835871219635,reduces churn risk
JIO10025492,0,0.002298763720318675,3,unresolved_complaints,1.0,0.6883715987205505,increases churn risk
JIO10025492,0,0.002298763720318675,4,avg_sinr_db,4.9,0.38635268807411194,increases churn risk
JIO10025492,0,0.002298763720318675,5,avg_recharge_gap_days,27.3,-0.3816358149051666,reduces churn risk
JIO10025492,0,0.002298763720318675,6,arpu_last_month_inr,234.72,-0.32338082790374756,reduces churn risk
JIO10025492,0,0.002298763720318675,7,tenure_months,34.0,-0.3118584156036377,reduces churn risk
JIO10025492,0,0.002298763720318675,8,payment_failures_6m,0.0,-0.18502505123615265,reduces churn risk
JIO10025492,0,0.002298763720318675,9,drop_call_rate_pct,0.52,-0.15708531439304352,reduces churn risk
JIO10025492,0,0.002298763720318675,10,site_congestion_score,28.6,-0.14520496129989624,reduces churn risk
JIO10025492,0,0.002298763720318675,11,arpu_6m_avg_inr,266.7,-0.12122078984975815,reduces churn risk
JIO10025492,0,0.002298763720318675,12,complaints_6m,1.0,-0.11674905568361282,reduces churn risk
JIO10025492,0,0.002298763720318675,13,recharge_count_6m,6.0,-0.09713435173034668,reduces churn risk
JIO10025492,0,0.002298763720318675,14,app_logins_30d,5.0,-0.08852487057447433,reduces churn risk
JIO10025492,0,0.002298763720318675,15,data_gb_3m_avg,24.29,-0.07686074823141098,reduces churn risk
JIO10015321,0,0.014926647767424583,1,drop_call_rate_pct,2.74,1.0217535495758057,increases churn risk
JIO10015321,0,0.014926647767424583,2,mnp_enquiry_flag,0.0,-0.908760666847229,reduces churn risk
JIO10015321,0,0.014926647767424583,3,outgoing_to_competitor_pct,50.1,0.5710748434066772,increases churn risk
JIO10015321,0,0.014926647767424583,4,days_since_last_recharge,32.0,-0.5370543003082275,reduces churn risk
JIO10015321,0,0.014926647767424583,5,tenure_months,12.0,0.43192258477211,increases churn risk
JIO10015321,0,0.014926647767424583,6,avg_recharge_gap_days,27.8,-0.35349801182746887,reduces churn risk
JIO10015321,0,0.014926647767424583,7,arpu_last_month_inr,244.66,-0.32227879762649536,reduces churn risk
JIO10015321,0,0.014926647767424583,8,unresolved_complaints,0.0,-0.29724743962287903,reduces churn risk
JIO10015321,0,0.014926647767424583,9,complaints_6m,0.0,-0.15073592960834503,reduces churn risk
JIO10015321,0,0.014926647767424583,10,arpu_3m_avg_inr,265.16,-0.15064549446105957,reduces churn risk
JIO10015321,0,0.014926647767424583,11,payment_failures_6m,0.0,-0.14829227328300476,reduces churn risk
JIO10015321,0,0.014926647767424583,12,avg_resolution_days,0.0,-0.1296544075012207,reduces churn risk
JIO10015321,0,0.014926647767424583,13,arpu_6m_avg_inr,283.13,-0.12949547171592712,reduces churn risk
JIO10015321,0,0.014926647767424583,14,num_services,2.0,-0.1253911405801773,reduces churn risk
JIO10015321,0,0.014926647767424583,15,avg_sinr_db,12.2,0.11508506536483765,increases churn risk
JIO10027194,0,0.002891045995056629,1,days_since_last_recharge,6.0,-1.1206469535827637,reduces churn risk
JIO10027194,0,0.002891045995056629,2,site_congestion_score,77.8,0.8360079526901245,increases churn risk
JIO10027194,0,0.002891045995056629,3,mnp_enquiry_flag,0.0,-0.8209254145622253,reduces churn risk
JIO10027194,0,0.002891045995056629,4,outgoing_to_competitor_pct,8.6,-0.7871139645576477,reduces churn risk
JIO10027194,0,0.002891045995056629,5,complaints_6m,2.0,0.35390305519104004,increases churn risk
JIO10027194,0,0.002891045995056629,6,arpu_last_month_inr,232.67,-0.30993711948394775,reduces churn risk
JIO10027194,0,0.002891045995056629,7,unresolved_complaints,0.0,-0.3097977042198181,reduces churn risk
JIO10027194,0,0.002891045995056629,8,tenure_months,37.0,-0.2453678846359253,reduces churn risk
JIO10027194,0,0.002891045995056629,9,avg_recharge_gap_days,37.5,-0.23644836246967316,reduces churn risk
JIO10027194,0,0.002891045995056629,10,avg_sinr_db,8.1,0.2351461499929428,increases churn risk
JIO10027194,0,0.002891045995056629,11,data_gb_3m_avg,7.35,0.21408210694789886,increases churn risk
JIO10027194,0,0.002891045995056629,12,home_product_None,0.0,-0.20998045802116394,reduces churn risk
JIO10027194,0,0.002891045995056629,13,payment_failures_6m,0.0,-0.1989104151725769,reduces churn risk
JIO10027194,0,0.002891045995056629,14,drop_call_rate_pct,0.51,-0.19079305231571198,reduces churn risk
JIO10027194,0,0.002891045995056629,15,avg_resolution_days,3.8,0.14060497283935547,increases churn risk
JIO10059002,0,0.0003776444063987583,1,mnp_enquiry_flag,0.0,-0.8913155794143677,reduces churn risk
JIO10059002,0,0.0003776444063987583,2,drop_call_rate_pct,2.21,0.8146331906318665,increases churn risk
JIO10059002,0,0.0003776444063987583,3,outgoing_to_competitor_pct,2.1,-0.7795559763908386,reduces churn risk
JIO10059002,0,0.0003776444063987583,4,days_since_last_recharge,47.0,-0.43861398100852966,reduces churn risk
JIO10059002,0,0.0003776444063987583,5,autopay_enabled,1.0,-0.4183581471443176,reduces churn risk
JIO10059002,0,0.0003776444063987583,6,arpu_last_month_inr,276.8,-0.38225480914115906,reduces churn risk
JIO10059002,0,0.0003776444063987583,7,unresolved_complaints,0.0,-0.35265907645225525,reduces churn risk
JIO10059002,0,0.0003776444063987583,8,app_logins_30d,14.0,-0.35181817412376404,reduces churn risk
JIO10059002,0,0.0003776444063987583,9,site_congestion_score,16.3,-0.3483668267726898,reduces churn risk
JIO10059002,0,0.0003776444063987583,10,tenure_months,37.0,-0.3191968500614166,reduces churn risk
JIO10059002,0,0.0003776444063987583,11,avg_recharge_gap_days,101.1,-0.21688386797904968,reduces churn risk
JIO10059002,0,0.0003776444063987583,12,avg_resolution_days,0.0,-0.18035072088241577,reduces churn risk
JIO10059002,0,0.0003776444063987583,13,complaints_6m,0.0,-0.16980986297130585,reduces churn risk
