subscriber_id,actual_churn_90d,tenure_months,plan_price_inr,plan_validity_days,arpu_last_month_inr,arpu_3m_avg_inr,arpu_6m_avg_inr,recharge_count_6m,avg_recharge_gap_days,days_since_last_recharge,payment_failures_6m,autopay_enabled,data_gb_last_month,data_gb_3m_avg,voice_minutes_last_month,sms_count_last_month,is_5g_device,is_5g_active,avg_sinr_db,drop_call_rate_pct,site_congestion_score,complaints_6m,unresolved_complaints,avg_resolution_days,num_services,family_plan_flag,app_logins_30d,outgoing_to_competitor_pct,roaming_user_flag,offer_exposed_90d,offer_redeemed_90d,mnp_enquiry_flag,circle_Andhra Pradesh & Telangana,circle_Assam,circle_Bihar & Jharkhand,circle_Delhi NCR,circle_Gujarat,circle_Haryana,circle_Himachal Pradesh,circle_Jammu & Kashmir,circle_Karnataka,circle_Kerala,circle_Kolkata,circle_Madhya Pradesh & Chhattisgarh,circle_Maharashtra & Goa,circle_Mumbai,circle_North East,circle_Odisha,circle_Punjab,circle_Rajasthan,circle_Tamil Nadu,circle_Uttar Pradesh East,circle_Uttar Pradesh West,circle_West Bengal,zone_East,zone_North,zone_South,zone_West,device_brand_Apple,device_brand_JioBharat / JioPhone,device_brand_Motorola,device_brand_OPPO,device_brand_OnePlus,device_brand_POCO,device_brand_Samsung,device_brand_Tecno,device_brand_Xiaomi,device_brand_realme,device_brand_vivo,home_product_JioAirFiber,home_product_JioFiber,home_product_None,plan_type_Postpaid,plan_type_Prepaid
JIO10007538,0,-0.3257196,0.019820081,0.065029025,-0.19706699,-0.0342493,-0.009399567,0.16661541,0.6079046,1.121417,0.480177,0.09227019,0.07044149,-0.008216117,0.03932881,0.029724872,-0.038462136,-0.079845324,-0.42807183,0.3640635,-0.15237685,-0.10052764,-0.23037475,-0.15133955,0.040950827,-0.22500691,-0.0982261,0.03210652,-0.00063914055,0.0118865585,0.0,3.8649306,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0027641768,0.0,0.0,-0.03968659,0.009060928,-0.010640195,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0013939344,0.0,0.0,0.0,-0.0005755247,0.0,0.0,0.010616233,0.0,0.0
JIO10017045,0,1.3384795,0.02273113,-0.00042024348,-0.012602787,-0.02330841,-0.03723287,-0.0013002715,-0.21159151,-0.48141474,-0.20853066,-0.530954,-0.046776105,-0.052289695,0.017011002,-0.00018658908,0.025591308,0.046489548,-0.094820604,-0.039860323,-0.07885485,-0.16125752,-0.32225716,-0.1478133,0.06382018,0.03490044,-0.11470153,-0.016727665,-0.0032955306,0.0118865585,0.0,-0.9326143,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.001110405,0.0,0.0,-0.017887698,0.008553196,-0.009384888,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011672737,0.0,0.0
JIO10004178,0,1.2467601,-0.01794076,-0.014264374,-0.46688578,-0.11925229,-0.01959993,-0.035144493,-0.23604414,-0.7069644,0.11228764,0.07630595,-0.06677666,-0.038732983,-0.050783873,-0.011779154,0.03258518,0.046833586,0.11062333,-0.16686487,-0.2580898,-0.121365964,0.79270047,0.052449454,0.05618504,0.040327482,-0.12965421,0.64595205,0.035117295,-0.0032142946,0.0,-0.93021786,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012602462,0.0,-0.0018432784,0.0,0.0,-0.027632387,0.0074688382,0.0071492656,0.0,-0.00072069914,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,0.01943643,0.0,0.0,0.014549244,0.0,0.0
JIO10028249,0,-0.36139104,0.0242376,-0.01562786,-0.0056730085,-7.028226e-06,-0.017922224,-0.012486197,-0.30006436,0.5129081,0.47490212,0.0847354,-0.04108992,-0.028988866,0.029854095,-0.031541374,0.026470633,0.02894564,-0.088509984,-0.2606027,0.03559539,-0.1619011,-0.3065842,-0.17440297,0.0473325,0.032629352,0.15983674,-0.3885755,-0.0032955306,-0.0012701958,0.0,-0.8867269,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,-0.023412766,0.007857878,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,-0.004457484,0.0,0.0,0.0,-0.0005755247,0.0,0.0,0.011494208,0.0,0.0
JIO10052951,0,0.052990306,0.0132622495,-0.01894413,-0.59019315,-0.22646102,-0.16091244,-0.07503611,-0.3802047,-0.4371012,-0.17026615,0.10086735,0.057559915,-0.046431456,0.060765564,0.008123374,-0.04534586,-0.095517986,-0.11343119,0.051402427,-0.40567046,-0.15206726,-0.28670368,-0.117717676,0.05854424,0.04053841,-0.38438147,0.45722142,-0.001355554,0.0118865585,0.0,-0.84857386,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029237121,0.0,-0.0026725947,0.0,0.0,-0.019729191,0.009352098,-0.009384888,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.0035856583,0.0,0.0,0.013187727,0.0,0.0
JIO10023248,0,-0.028495377,-0.08074134,-0.01921894,-0.5975058,-0.24045508,-0.15344933,-0.037529096,-0.3809733,-0.49118164,-0.13352244,0.11415698,0.050417338,0.0035574362,-0.019140078,-0.03774698,-0.046963446,-0.051017024,0.07408281,0.8737687,1.1227388,-0.14728996,-0.2980892,-0.120260134,0.067595385,0.03959733,-0.5280452,0.20014013,-0.00080008316,-0.00080631935,0.0,-0.8129803,0.0,0.0,-0.0016505938,0.0,0.0,0.0,0.0,0.0,0.0010002037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029237121,0.0,0.034769308,0.0,0.0,0.048412897,0.012695439,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0022902975,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.01313897,0.0,0.0
JIO10028750,0,-0.30761364,-0.013491612,-0.025186323,-0.5101913,-0.20589475,-0.10757545,-0.056782056,-0.3573999,-0.600565,-0.18161656,0.08671356,0.08677537,-0.006043926,0.059467852,0.06284307,-0.038462136,-0.04512114,-0.20500141,0.83533144,-0.36764252,-0.12980437,-0.2780084,-0.1658036,-0.112873204,0.038109142,-0.337256,-0.4602044,0.014444834,-0.00080631935,0.0,-0.79856503,0.0,0.0,-0.0007049219,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029237121,0.0,-0.0033519764,0.0,0.0,-0.03408639,-0.05161459,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.01157509,0.0,0.0
JIO10043313,0,-0.27655217,0.006440025,-0.01335283,0.14555787,0.07019816,0.07186997,-0.044227626,-0.30631083,-0.8402602,0.13232565,0.08432217,0.08954734,0.050106324,0.062321447,-0.01963839,-0.04730364,-0.08576488,-0.49035197,-0.3194356,-0.6206525,-0.09726862,-0.22307391,0.14973438,0.053697933,0.03237485,0.2931026,0.028498393,-0.001355554,0.0118865585,0.0,-0.9144047,0.0,0.0,-0.0007049219,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021372263,0.0,-0.0012019872,0.0,0.0,0.03575661,0.006375847,0.0012886757,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,0.0008086815,0.0,0.0,0.0,0.0049498403,0.0,0.0,0.009027723,0.0,0.0
JIO10053616,0,-0.26702788,0.009606574,-0.00953857,0.7275891,0.36738405,0.121565394,-0.05086607,-0.2687557,-0.511071,-0.19099581,0.07811767,-0.045571126,-0.065476365,-0.058022812,-0.012333446,0.028430238,0.028973833,-0.37260938,-0.3202734,-0.06991852,-0.088097066,-0.24711412,0.162514,0.053951237,0.03050052,0.3170165,-0.34687588,-0.0032955306,-0.0032142946,0.0,-0.8539961,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021372263,0.0,-0.0012019872,0.0,0.0,0.029406143,0.006432212,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,-0.004457484,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.010468917,0.0,0.0
JIO10044405,0,0.059633415,0.02371559,-0.010471924,0.25320953,0.05607281,0.02491018,-0.10540267,-0.42351416,-0.65782094,-0.16659005,-0.4634903,-0.03495488,-0.07038007,0.05445672,0.0077625746,0.032582056,0.032781392,0.27364802,-0.22556771,0.6334382,-0.16987611,-0.3505583,-0.14976148,-0.08851904,0.023118854,-0.3789494,-0.102052376,-0.0032955306,0.0118865585,0.0,-0.83414274,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,0.05810732,0.005491388,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011481993,0.0,0.0
JIO10060748,0,0.7761408,0.032941137,-0.018303698,-0.06010699,-0.0529525,0.038257312,-0.109543405,-0.33527267,-0.56674814,-0.12917411,-0.4637767,-0.028102197,0.0096339425,0.012245442,0.00983288,0.03258518,0.068484865,0.32128587,-0.22039743,0.33542046,-0.14909485,0.95150554,0.10678696,-0.10716679,0.0278496,-0.30601776,1.2384506,-0.0032955306,-0.0032142946,0.0,-0.92267674,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002004926,0.0,-0.0018432784,0.0,0.0,-0.04436813,-0.031746767,0.0071492656,0.0,-0.00072069914,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.0035856583,0.0,0.0,0.014548336,0.0,0.0
JIO10011789,0,0.020258628,0.01823203,-0.007307809,-0.5142273,-0.20380813,-0.1657492,0.0040839287,-0.21398485,1.4247931,-0.18682063,0.09520061,0.08459129,0.04051487,-0.04290595,0.027991416,-0.044321697,-0.08702104,-0.12611611,0.033131182,-0.27733362,-0.16526921,-0.30532935,-0.13693005,0.054544616,0.040596697,-0.27875033,0.46057287,-0.001355554,-0.0012701958,0.0,-0.8958386,0.0,0.0,-0.0016505938,0.0,0.0,0.0,0.0,0.0,0.0010002037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03462841,0.0,-0.0026725947,0.0,0.0,-0.021420015,-0.05161459,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,0.055669338,0.00049802434,0.0,0.0,0.0,-0.0035856583,0.0,0.0,0.013873786,0.0,0.0
JIO10006980,0,0.06912201,-0.09820531,-0.010773646,-0.0009870487,-0.031215494,0.015878838,-0.040153675,-0.2787084,-0.50170696,-0.19736657,0.09226885,-0.040779535,-0.06838013,-0.035826363,-0.03521995,0.031219475,0.044157784,-0.26083222,-0.18189874,-0.004273071,-0.12951805,-0.29294834,-0.15063407,-0.088355154,0.03267865,0.06387013,-0.13414425,-0.0032955306,-0.0012701958,0.0,-0.9570384,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0010002037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0027641768,0.0,0.0,-0.020241616,-0.043784846,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.010573151,0.0,0.0
JIO10015239,0,0.73375183,-0.0124558825,0.027456552,-0.3142777,-0.005150603,-0.019915298,-0.0022908924,-0.13182873,-1.2217484,-0.2209176,0.06892403,-0.021498375,-0.052210066,0.04179138,0.0009580457,0.024252178,0.042019736,-0.18944396,-0.21873519,-0.3435613,-0.079136744,0.7176853,0.24258329,-0.099460006,0.02305125,-0.15404674,-0.83169955,-0.0025791172,-0.0012701958,0.0,3.7210429,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0018830923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002004926,0.0,-0.0011193336,0.0,0.0,-0.03312337,0.01288328,-0.026231524,0.0,-0.00046371404,0.0,0.0,0.0,-0.003601637,0.003939991,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.010205023,0.0,0.0
JIO10002197,0,-0.11066672,0.008869113,-0.017961018,-0.041933175,-0.044981375,0.009200753,-0.09272536,-0.32667992,-0.5288754,-0.19223924,0.062894955,-0.04048066,-0.08762903,-0.013662865,0.007669908,-0.055807233,-0.095416404,0.10364884,-0.25208107,-0.48998424,-0.11777111,0.74891144,0.17174025,-0.10447129,0.029160704,0.13319512,-0.02115003,-0.0032955306,-0.0032142946,0.0,-0.93437433,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012602462,0.0,-0.0025089623,0.0,0.0,-0.038242146,-0.030352015,0.0071492656,0.0,-0.00072069914,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,0.0049498403,0.0,0.0,0.012100801,0.0,0.0
JIO10028395,0,0.060166042,0.010297951,0.016229859,0.32624617,0.0751867,0.19133505,0.084885314,1.0266671,2.2757032,-0.20242323,-0.31876197,-0.052979175,-0.06212037,0.019382903,0.056332983,0.021140687,0.03917353,-0.45725617,0.084893115,-0.27116495,-0.10300813,-0.27736548,0.1330391,0.030468334,0.030841667,0.028045153,0.57312286,-0.0032955306,-0.0012701958,0.0,-0.8881671,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,0.024713887,0.010803651,0.0018319968,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,0.00049802434,0.0,0.0,0.0,-0.0035856583,0.0,0.0,0.011648293,0.0,0.0
JIO10026053,0,-0.3620143,0.024747148,-0.014074806,0.6522214,0.35874197,0.09886375,-0.01686264,-0.2835896,0.17696169,0.16225313,0.098210506,0.07174226,-0.040367305,0.025752433,-0.036955636,0.02181787,0.0347458,-0.056731474,-0.14663559,0.22201987,-0.14570992,-0.26455396,-0.17929271,0.056770105,0.029393435,0.3620118,0.03225319,-0.001355554,-0.0032142946,0.0,-0.8740536,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,-0.023412766,0.0072241076,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.012142431,0.0,0.0
JIO10031699,0,-0.18532139,0.04290826,0.04361418,0.71407443,0.28785267,0.17498572,0.06944499,1.0160276,2.1043646,0.14150497,0.0671338,-0.04589103,0.15476455,0.02854093,-0.033796303,0.011504784,0.0075649973,0.27812982,-0.2098757,0.7572194,-0.12519065,-0.25598374,-0.17187396,-0.06353582,0.017728532,0.2511661,-0.88322663,-0.0032955306,-0.0032142946,0.0,-0.8156944,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0018813687,0.0,0.0,0.06996174,0.0071107745,0.0018319968,0.0,0.0070122676,0.0,0.0,0.0,-0.0022128439,0.00049802434,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011374095,0.0,0.0
JIO10008261,0,0.22376123,0.025599916,-0.010034105,0.7814022,0.39319646,0.06318275,0.019299693,-0.14434467,-0.5060057,-0.15444171,0.11046732,-0.038193084,0.2336932,-0.00014660507,-0.03498496,0.02656671,0.035693035,0.12853196,-0.22241922,0.23141107,-0.1392616,-0.32250667,-0.1633582,0.061701916,0.02213498,0.15617098,0.765501,-0.0032955306,-0.0012701958,0.0,-0.9493936,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,-0.018165994,0.002386546,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,0.0008086815,0.0,0.0,0.0,-0.0035856583,0.0,0.0,0.012316007,0.0,0.0
JIO10016306,0,0.28105754,0.014958285,-0.014460652,0.68701285,0.34193158,0.065027624,-0.09869972,-0.33813363,-0.8338232,-0.19713709,0.08736748,-0.04353951,-0.031646024,0.0010784119,-0.024783583,0.02656671,0.027403958,0.037159584,-0.17201273,-0.3371221,-0.113947816,-0.24853009,-0.1608679,0.071980245,0.026211454,0.25840783,-0.5696656,-0.0032955306,0.0118865585,0.0,-0.88101584,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0018813687,0.0,0.0,-0.016196877,0.005340848,-0.007488043,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,-0.004457484,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011703933,0.0,0.0
JIO10033701,0,-0.24087048,-0.018318612,-0.02141491,-0.17852953,-0.033675868,-0.021102007,0.03268786,-0.2131548,0.6978212,-0.20060186,0.08189319,0.06696196,0.038090866,0.014402992,-0.04860334,-0.06296049,-0.048142605,-0.082331605,0.33586568,0.79241484,-0.12526251,0.9643738,0.12441755,-0.100154355,0.035164125,-0.10600038,-0.39146185,-0.001355554,-0.0032142946,0.0,-0.7714644,0.0,0.0,-0.0007049219,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012602462,0.0,0.026225206,0.0,0.0,0.079288684,0.012695439,0.0071492656,0.0,-0.00072069914,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011667702,0.0,0.0
JIO10051900,0,-0.36669454,-0.11184474,-0.024680547,-0.1169746,-0.03008997,-0.011429404,-0.09742987,-0.3610015,-1.0827168,-0.23038433,-0.41349125,-0.039332233,-0.06077243,-0.01924105,0.036831304,-0.047865663,-0.060894728,0.18604542,0.055567477,-0.039884325,-0.13401063,-0.32523218,0.10556361,-0.084671095,0.031058628,-0.39651543,-0.7447528,-0.0032955306,0.0046972227,0.0,-0.870178,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0018830923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0034435585,0.0,0.0,0.05594132,0.008834729,0.0012886757,0.0,-0.0008037476,0.0,0.0,0.0,-0.003601637,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.0105328765,0.0,0.0
JIO10018315,0,-0.11020901,0.019534938,-0.01709638,-0.28729558,-0.07829638,-0.009559334,-0.06483729,-0.26785818,-0.69329214,-0.19766772,0.08935712,-0.03966335,0.2975131,-0.06634506,-0.036254995,-0.04534586,-0.09423638,-0.55784744,-0.179751,-0.13227454,-0.11942956,-0.28502536,-0.16708684,-0.076549575,0.037888844,0.06588116,0.3685611,-0.0032955306,-0.0032142946,0.0,-0.9219195,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0026725947,0.0,0.0,-0.017573724,-0.003466669,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,0.01943643,0.0,0.0,0.010909041,0.0,0.0
JIO10063828,0,0.16010942,0.031972647,-0.016821021,0.11263145,0.09107341,0.042649068,0.048545156,-0.17187731,0.4580078,-0.19645223,0.066318035,0.066690706,0.017105533,0.03496302,-0.018507091,0.03872292,0.035466928,0.22442898,0.06374459,0.014588416,0.41972378,0.926345,0.13307132,-0.08453534,0.028155278,0.17837992,-0.5691487,-0.001355554,-0.0032142946,0.0,-0.8234037,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012602462,0.0,-0.0011193336,0.0,0.0,-0.052735895,0.009352098,0.0071492656,0.0,-0.00072069914,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.012583071,0.0,0.0
JIO10043617,0,0.3141553,0.0344777,-0.018628266,-0.28735036,-0.1829403,-0.042171203,-0.07907219,-0.37355128,-0.52937096,-0.17126445,0.09919116,0.07929434,-0.054589637,0.0018552653,0.04596685,0.031219475,0.047506917,0.27790618,-0.14066006,-0.395934,-0.14785224,-0.29840365,-0.13276668,0.05644316,-0.21696883,-0.38139582,0.0033139992,-0.001355554,0.0046972227,0.0,-0.89372355,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0026725947,0.0,0.0,-0.028406536,0.012976972,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,-0.004457484,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.012452912,0.0,0.0
JIO10030848,0,-0.15177554,-0.082214214,-0.01894413,-0.5370931,-0.22149986,-0.17300591,-0.07340023,-0.34831753,-0.5189559,-0.15634537,0.101361796,0.043199744,-0.065723,0.032258727,0.0036851545,-0.04534586,-0.08873122,-0.20718592,-0.18438518,0.33889964,-0.14164843,-0.3058306,-0.12881163,0.05126077,0.03960432,-0.44612157,0.4064904,-0.001355554,-0.0012701958,0.0,-0.8622936,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029237121,0.0,-0.0026725947,0.0,0.0,-0.025988583,0.012695439,-0.009384888,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,0.01943643,0.0,0.0,0.012743004,0.0,0.0
JIO10049826,0,0.007973753,0.0036219354,-0.01711772,-0.07416935,-0.03512574,-0.01429976,-0.02361506,-0.32318935,-0.5388476,-0.20496914,0.081952,-0.038870227,-0.03605808,-0.04760556,0.013905859,-0.04534586,0.031701572,0.23038706,0.22525968,-0.14523672,-0.14780775,-0.27606753,-0.1487429,0.07035472,0.027863007,0.30955496,-0.47650665,-0.0032955306,-0.0032142946,0.0,-0.9039178,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0022866447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03462841,0.0,-0.0026725947,0.0,0.0,-0.030014927,-0.031379044,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.011771936,0.0,0.0
JIO10004321,0,-0.4194023,0.040152308,-0.016338035,-0.25761417,-0.060261257,-0.0074884864,-0.07124856,-0.33650962,-0.5050194,-0.18344067,0.08496825,-0.043863922,-0.00022995926,-0.007979086,0.0504378,0.026470633,0.055464614,0.23280506,-0.17214943,-0.51932585,-0.16607746,-0.2921227,-0.19359252,-0.100409195,0.03265494,-0.10959846,0.8060898,-0.0032955306,-0.0012701958,0.0,-0.8803697,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0026725947,0.0,0.0,-0.027150156,0.007857878,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.0035856583,0.0,0.0,0.010115093,0.0,0.0
JIO10063697,0,0.054825034,0.022098511,-0.015802955,-0.012156056,0.00071595283,-0.02349522,-0.11479196,-0.33611152,-0.33879957,-0.20877257,-0.44054994,0.08023146,0.025766645,-0.015267307,0.061686963,0.036469262,0.043537635,0.11142184,-0.17728053,0.011134251,0.44756398,-0.3298519,0.004705198,0.056682594,0.03179973,-0.08816747,-0.08616489,-0.001355554,-0.0012701958,0.0,-0.8024467,0.0,0.0,-0.0016505938,0.0,0.0,0.0,0.0,0.0,0.0020166112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.001110405,0.0,0.0,-0.023642713,0.0091164075,-0.009384888,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.012100269,0.0,0.0
JIO10007645,0,1.1952481,-0.029267572,-0.017966177,-0.27896824,-0.13041283,-0.030061498,-0.0907773,-0.3950755,-0.6741916,-0.19119091,-0.45159364,0.050976783,0.0049523795,0.017909871,-0.010524258,-0.03734003,-0.07209877,-0.43436098,-0.18722604,-0.37002623,-0.12222016,-0.31345817,-0.1306591,0.050994355,-0.237115,-0.2695004,-0.29149404,-0.001355554,-0.0012701958,0.0,-0.8489115,0.0,0.0,-0.0026651078,0.0,0.0,0.0,0.0,0.0,0.0018830923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,0.043607768,0.0,0.0,0.019777121,0.005481895,0.0016168475,0.0,-0.0018145039,0.0,0.0,0.0,-0.0029794788,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.0111487005,0.0,0.0
JIO10063260,0,-0.28608006,0.018162064,0.024015652,0.47311628,0.085030094,0.09128546,0.059647676,1.0107677,-0.69107306,0.19844057,0.06904911,-0.047172867,0.1884398,0.042722158,0.05024104,0.020642329,0.029732905,0.26567194,0.28935006,-0.42095688,-0.12984422,-0.21798882,-0.1474474,-0.116667576,0.024094198,0.25339022,-0.37373734,-0.0032955306,-0.0032142946,0.0,-0.95146054,0.0,0.0,-0.0009219335,0.0,0.0,0.0,0.0,0.0,0.0017677036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020350204,0.0,-0.0012019872,0.0,0.0,-0.034414478,0.006131038,0.0018319968,0.0,-0.0018145039,0.0,0.0,0.0,-0.0020454093,0.0008086815,0.0,0.0,0.0,-0.000913153,0.0,0.0,0.012371885,0.0,0.0
